Symbiota ID,Catalog Number,Other Catalog #,Family,ID Qualifier,Scientific Name,Author,Collector,Collector Number,Associated Collectors,Event Date,Verbatim Date,Identified By,Date Identified,Country,Locality,Latitude,Longitude,Uncertainty In Meters,Georeferenced By,Georeference Protocol,Georeference Sources,Georef Remarks,Elev. Min. (m),Elev. Max. (m),Habitat,Substrate,Notes (Occurrence Remarks),Associated Taxa,Description,Date Last Modified,Processing Status,Entered By,Basis Of Record,Language,Continent
https://fm-digital-assets.fieldmuseum.org/605/400/C1062661F_a.jpg,C1062661F,,Sematophyllaceae,,Sematophyllum demissum,(Wilson) Mitt.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/427/C1062692F.jpg,C1062692F,,Sematophyllaceae,,Sematophyllum demissum,(Wilson) Mitt.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,"In rupibus irriguis, per montes Alleghanienses praeprimis me...",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/604/766/C1058923F.jpg,C1058923F,,Plagiotheciaceae,,Plagiothecium roeseanum,Schimp.,A. Geheeb,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/603/658/C1039745F.jpg,C1039745F,,Brachytheciaceae,,Cirriphyllum illecebrum,(Hedw.) L. F. Koch,E. Lanning,s.n.,,1850-10-00,1850-10,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/603/669/C1039751F.jpg,C1039751F,,Brachytheciaceae,,Cirriphyllum illecebrum,(Hedw.) L. F. Koch,Fitzgerald,404,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/603/678/C1039757F.jpg,C1039757F,,Brachytheciaceae,,Cirriphyllum illecebrum,(Hedw.) L. F. Koch,M. S. Bebb,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/603/687/C1039763F.jpg,C1039763F,,Brachytheciaceae,,Cirriphyllum illecebrum,(Hedw.) L. F. Koch,unknown,,,,,,,,,,,,,,,,,,On the ground,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/603/700/C1039772F.jpg,C1039772F,,Brachytheciaceae,,Cirriphyllum piliferum,(Hedw.) Grout,E. Hall,355,,,,Nomenclatural Adjustment,s.d.,,,,,,,,,,,,Ad terram in gramineous (On grassy land),,,,,2023-04-25 03:20:34,expert required,,PreservedSpecimen,la,
https://fm-digital-assets.fieldmuseum.org/603/754/C1039806F.jpg,C1039806F,,Brachytheciaceae,,Cirriphyllum illecebrum,(Hedw.) L. F. Koch,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Shaded cliffs,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/603/761/C1039812F.jpg,C1039812F,,Brachytheciaceae,,Cirriphyllum illecebrum,(Hedw.) L. F. Koch,unknown,s.n.,,1850-12-00,1850-12,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/604/137/C1040049F.jpg,C1040049F,,Amblystegiaceae,,Leptodictyum riparium,(Hedw.) Warnst.,unknown,s.n.,,,,,,,"About the roots of willilow on the mud in ""pond lait&qu...",,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/604/399/C1040227F.jpg,C1040227F,,Brachytheciaceae,,Camptothecium lutescens,(Hedw.) Schimp.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,About the roots of trees,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/604/400/C1040228F.jpg,C1040228F,,Brachytheciaceae,,Camptothecium lutescens,(Hedw.) Schimp.,R. S. Williams,7,,1883-04-23,AUGUST 23 1883,,,,,,,,,,,,259,,Grows upon the bark of maples and cotton-woods,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/604/408/C1040233F.jpg,C1040233F,,Brachytheciaceae,,Camptothecium lutescens,(Hedw.) Schimp.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,This only fruits by the sea shore,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/595/808/C1039349F.jpg,C1039349F,,Brachytheciaceae,,Eurhynchium pulchellum,(Hedw.) Jenn.,unknown,,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10277/C1027749F.jpg,C1027749F,,Gymnomitriaceae,,Marsupella bolanderi,(Austin) Underw.,[collector unknown],465,,1940-03-15,3/15/'40.,,,,[precise locality unknown],,,,,,,,,,,,[label cut off],,All through our rainless season the ground is covered with a...,2023-04-25 03:20:34,expert required,cvaughn6,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10238/C1023852F.JPG,C1023852F,,Plagiochilaceae,,Plagiochila stableri,Pearson,[collector unknown],586,,,s.d.,,,,[precise locality unknown],,,,,,,,,,,,"[no locality info, collector unknown]",Lophozia porphyroleuca,,2023-04-25 03:20:34,expert required,cvaughn6,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10254/C1025495F.JPG,C1025495F,,Lejeuneaceae,,Lejeunea flava,(Sw.) Nees,[collector unknown],20,,,s.d.,S. M. S. | M. Fulford,,,[precise locality unknown],,,,,,,,,,"Live oak, 4 feet up","Live oak, 4 feet up","[illegible locality, unknown collector]",,,2023-04-25 03:20:34,expert required,tsuwa,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10229/C1022971F.JPG,C1022971F,,Frullaniaceae,,Frullania eboracensis,Gottsche,H. S. Conard,s.n.,,1928-09-23,"Sept. 23, 1928",D. R. Zehr,June 1990,,[covered by annotation label],,,,,,,,,,,,"[no locality info, probably covered by annotation label]",,,2023-04-25 03:20:34,expert required,cvaughn6,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10230/C1023078F.JPG,C1023078F,,Frullaniaceae,,Frullania eboracensis,Gottsche,P. O. Schallert,17,,,s.d.,G. H. Conklin,,,[precise locality unknown],,,,,,,,,,,,[no locality info],,,2023-04-25 03:20:34,expert required,cvaughn6,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C03216/C0321693F.JPG,C0321693F,,Jubulaceae,,Jubula pennsylvanica,(Stephani) A. Evans,[collector unknown],904,,1934-06-11,6/11-34,M. F.,,,[precise locality unknown],,,,,,,,,,,,[no locality info],,,2023-04-25 03:20:34,expert required,cvaughn6,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C03217/C0321724F.JPG,C0321724F,,Lejeuneaceae,,Phragmicoma bicolor,(Nees) Nees,[collector unknown],s.n.,,,s.d.,,,,[precise locality unknown],,,,,,,,,,,,"[no locality info, collector unknown]",Jungermannia frullanioides,,2023-04-25 03:20:34,expert required,tsuwa,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10409/C1040991F.JPG,C1040991F,,Conocephalaceae,,Conocephalum conicum,(L.) Underw.,[collector unknown],877,,1934-06-11,6/11-34,m. f.,,,[precise locality unknown],,,,,,,,,,,,"[no locality info, collector unknown]",,,2023-04-25 03:20:34,expert required,cvaughn6,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10362/C1036205F.JPG,C1036205F,,Cephaloziaceae,,Cephalozia connivens,(Dicks.) Lindb.,W. R. Guerke,1005,,,s.d.,,,,[precise locality unknown],,,,,,,,,,,,,,,2023-04-25 03:20:34,stage 1,YarencyR,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10647/C1064782F.JPG,C1064782F,,Calypogeiaceae,,Calypogeia sphagnicola,(Arnell & J. Perss.) Warnst. & Loeske,L. M. Underwood,8,,,s.d.,G. H. Conklin,,,[no locality specified],,,,,,,,,,,,[no locality info],,,2023-04-25 03:20:34,expert required,YarencyR,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10688/C1068807F.JPG,C1068807F,,Calypogeiaceae,,Calypogeia sullivantii,Austin,W. R. Guerke,536,,,s.d.,,,,[precise locality unknown],,,,,,,,,,,,[no locality info],,,2023-04-25 03:20:34,expert required,LauraB,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10688/C1068864F.JPG,C1068864F,,Calypogeiaceae,,Calypogeia trichomanis,Spreng. ex Mitt.,L. M. Underwood,s.n.,,,s.d.,G.H. Conklin,,,[precise locality unknown],,,,,,,,,,,,,,,2023-04-25 03:20:34,expert required,cvaughn6,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C03161/C0316159F.JPG,C0316159F,3,Scapaniaceae,,Scapania curta,(Mart.) Dumort.,[collector unknown],2,,1924-08-05,"Aug. 5, 1924",G. H. Conklin,,,[precise locality unknown],,,,,,,,,,,,same location as (2) [no locality info],,,2023-04-25 03:20:34,expert required,tsuwa,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10207/C1020727F.JPG,C1020727F,,Jungermanniaceae,,Tritomaria quinquedentata,(Huds.) H. Buch,R. Duell,10,,2000-05-07,5.7.2000,,,,[precise locality unknown],,,,,,,,,,,,"In German, cannot determine locality [possibly Strassenfelse...",,,2023-04-25 03:20:34,expert required,tsuwa,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10215/C1021503F.JPG,C1021503F,,Scapaniaceae,,Scapania undulata,(L.) Dumort.,[collector unknown],198,,1908-00-00,1908,,,,[precise locality unknown],,,,,,,,,,,,"[""see 196, very near that but less ?]",,,2023-04-25 03:20:34,stage 1,jmartinec,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10208/C1020812F.JPG,C1020812F,,Undetermined,,Undetermined,,E. I. Sanborn,7,,,s.d.,,,,[precise locality unknown],,,,,,,,,,,,[expert required - collection information may be inside enve...,,,2023-10-19 10:49:08,reviewed,achen,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10208/C1020842F.JPG,C1020842F,,Porellaceae,,Porella cordaeana,(Huebener) Moore,[collector unknown],22,,1932-12-00,Dec. 1932,A. H. Brinkman,,,[precise locality unknown],,,,,,,,,,On trunk of trees,On trunk of trees,[no locality info],,,2023-04-25 03:20:34,expert required,YarencyR,PreservedSpecimen,,
https://media01.symbiota.org/media/storage/siu/bryophytes/C10212/C1021283F.JPG,C1021283F,,Pelliaceae,,Pellia epiphylla,(L.) Corda,Larry A. Lantz,6301,,1964-03-15,"March 13, 1964",,,,[precise locality unknown],,,,,,,,,,,,[no locality info],"Cephalozia media, Plectocolea crenuliformis, Scapania nemoro...",,2023-04-25 03:20:34,expert required,YarencyR,PreservedSpecimen,,
https://fm-digital-assets.fieldmuseum.org/702/540/C1030287F.jpg,C1030287F,,Leskeaceae,,Thelia hirtella,(Hedw.) Sull.,[illegible],s.n.,,1933-02-18,1933-2-18,,,,,,,,,,,,,,Flatwoods,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/702/599/C1031020F.jpg,C1031020F,,Leskeaceae,,Thelia hirtella,(Hedw.) Sull.,Sullivant & Lesquereux,370,,,s.d.,,,,,,,,,,,,,,"Ad arborum truncos radicesque, vulgaris",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/702/600/C1031026F.jpg,C1031026F,,Leskeaceae,,Thelia hirtella,(Hedw.) Sull.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/702/604/C1065018F.jpg,C1065018F,,Hypnaceae,,Orthothecium rufescens,(Dicks. ex Brid.) Schimp.,T. Drummond,s.n.,,1825-00-00,1825-27,,,,Rocky Mountains,,,,,,,,,,On moist rocks,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/113/C1067135F.jpg,C1067135F,,Brachytheciaceae,,Homalothecium subcapillatum,(Hedw.) Sull.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On bark of trees,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/120/C1067141F.jpg,C1067141F,,Brachytheciaceae,,Homalothecium sericeum,Hedw. & Schimp.,unknown,s.n.,,,s.d.,,,,Rocky Mountains,,,,,,,,,,Rocks,,Not seen in fructification,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/330/C1033624F.jpg,C1033624F,,Amblystegiaceae,,Campylium chrysophyllum,(Brid.) Lange,E. W. Thompson,1269,,1934-00-03,3 - VI - 34,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/334/C1033628F.jpg,C1033628F,,Amblystegiaceae,,Calliergon cordifolium,(Hedw.) Kindb.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Bog,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/341/C1033634F.jpg,C1033634F,,Amblystegiaceae,,Calliergon cordifolium,(Hedw.) Kindb.,E. Lanning,s.n.,,1850-04-00,1850-4,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/345/C1033638F.jpg,C1033638F,,Amblystegiaceae,,Campylium chrysophyllum,(Brid.) Lange,J. Blake,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/348/C1033640F.jpg,C1033640F,,Amblystegiaceae,,Calliergon cordifolium,(Hedw.) Kindb.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Swamps and marshy places,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/353/C1033644F.jpg,C1033644F,,Amblystegiaceae,,Campylium chrysophyllum,(Brid.) Lange,unknown,516,,,s.d.,,,,,,,,,,,,,,Gravel; on tree roots,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/403/C1033691F.jpg,C1033691F,,Amblystegiaceae,,Campylium chrysophyllum,(Brid.) Lange,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,About gravelly springy places,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/414/C1033702F.jpg,C1033702F,,Amblystegiaceae,,Amblystegium varium,(Hedw.) Lindb.,P. O. Schallert,1277,,1933-03-26,1933-3-26,,,,,,,,,,,,,,On tree roots,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/501/C1033788F.jpg,C1033788F,,Amblystegiaceae,,Amblystegium trichopodium,(Schultz) Hartm.,P. O. Schallert,3795,,1933-04-14,1933-4-14,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/624/C1033896F.jpg,C1033896F,,Amblystegiaceae,,Calliergon cordifolium,(Hedw.) Kindb.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/638/C1033908F.jpg,C1033908F,,Amblystegiaceae,,Calliergon cordifolium,(Hedw.) Kindb.,unknown,s.n.,,1850-10-00,1850-10,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/650/C1033918F.jpg,C1033918F,,Amblystegiaceae,,Campylium radicale,(P. Beauv.) Grout,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Rotten wood,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/656/C1033924F.jpg,C1033924F,,Amblystegiaceae,,Campylium radicale,(P. Beauv.) Grout,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Ditches; on rotten wood,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/664/C1033931F.jpg,C1033931F,,Amblystegiaceae,,Campylium hispidulum,(Brid.) Mitt.,E. Lanning,69,,1850-10-00,1850-10,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/670/C1033936F.jpg,C1033936F,,Amblystegiaceae,,Campylium protensum,(Brid.) Kindb.,unknown,277928,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/671/C1033937F.jpg,C1033937F,,Amblystegiaceae,,Campylium hispidulum,(Brid.) Mitt.,M. S. Bebb,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/677/C1033943F.jpg,C1033943F,,Amblystegiaceae,,Campylium hispidulum,(Brid.) Mitt.,E. Hall,s.n.,,,s.d.,,,,,,,,,,,,,,Dry tree roots,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/703/C1033965F.jpg,C1033965F,,Amblystegiaceae,,Campylium radicale,(P. Beauv.) Grout,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On decaying trees,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/710/C1033971F.jpg,C1033971F,,Amblystegiaceae,,Campylium radicale,(P. Beauv.) Grout,J. T. Rothrock,s.n.,,1849-06-15,1849-6-15,,,,,,,,,,,,,,Springs,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/725/C1033983F.jpg,C1033983F,,Amblystegiaceae,,Campylium radicale,(P. Beauv.) Grout,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On wet ground,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/743/C1034206F.jpg,C1034206F,,Amblystegiaceae,,Amblystegium riparium,(Hedw.) Schimp.,J. D. Lowe,s.n.,,1910-11-00,1910-11,,,,,,,,,,,,,,In swamp; on old log,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/761/C1034278F.jpg,C1034278F,,Amblystegiaceae,,Amblystegium riparium,(Hedw.) Schimp.,J. K. Small,s.n.,,1892-08-04,1892-8-4,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/762/C1034280F.jpg,C1034280F,,Amblystegiaceae,,Amblystegium oligorrhizon,Schimp.,P. O. Schallert,4990,,1925-06-23,1925-6-23,,,,,,,,,,,,,,On wet soil,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/886/C1034432F.jpg,C1034432F,,Amblystegiaceae,,Amblystegium noterophilum,(Sull. & Lesq. ex Sull.) Holz.,T. C. Porter,,,,,,,,,,,,,,,,,,Sandstone Springs,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/703/958/C1036626F.jpg,C1036626F,,Amblystegiaceae,,Drepanocladus fluitans,(Hedw.) Warnst.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/704/048/C1036704F.jpg,C1036704F,,Amblystegiaceae,,Drepanocladus revolvens,(Sw.) Warnst.,M. W. Harrington,s.n.,,1872-08-04,Aug 4 1872,,,,,,,,,,,,,,Water,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/704/455/C1037052F.jpg,C1037052F,,Amblystegiaceae,,Drepanocladus uncinatus,(Hedw.) Warnst.,E. Hall,,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/704/528/C1037115F.jpg,C1037115F,,Amblystegiaceae,,Drepanocladus uncinatus,(Hedw.) Warnst.,H. Habeeb,1128,,1942-04-14,4/14/1942,,,,,,,,,,,,,,On humus,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/704/958/C1040344F.jpg,C1040344F,,Amblystegiaceae,,Calliergon trifarium,(F. Weber & D. Mohr) Kindb.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/704/980/C1040366F.jpg,C1040366F,,Amblystegiaceae,,Campylium stellatum,(Hedw.) C. E. O. Jensen,unknown,234,,,June,,,,,,,,,,,,,,Marshes and meadows,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/704/986/C1040372F.jpg,C1040372F,,Amblystegiaceae,,Campylium stellatum,(Hedw.) C. E. O. Jensen,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On marshy ground,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/704/992/C1040378F.jpg,C1040378F,,Amblystegiaceae,,Campylium stellatum,(Hedw.) C. E. O. Jensen,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/705/021/C1040407F.jpg,C1040407F,,Amblystegiaceae,,Calliergon stramineum,(Brid.) Kindb.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,In the turfosis northern mountains [in turfosis montanis sep...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/705/039/C1040425F.jpg,C1040425F,,Amblystegiaceae,,Calliergon stramineum,(Brid.) Kindb.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/439/C1040523F.jpg,C1040523F,,Amblystegiaceae,,Cratoneuron filicinum,(Hedw.) Spruce,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Wet spring places,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/445/C1040529F.jpg,C1040529F,,Amblystegiaceae,,Cratoneuron filicinum,(Hedw.) Spruce,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Calcareous earth in spring,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/492/C1040576F.jpg,C1040576F,,Amblystegiaceae,,Cratoneuron commutatum,(Hedw.) G. Roth,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/495/C1040579F.jpg,C1040579F,,Amblystegiaceae,,Cratoneuron falcatum,(Brid.) G. Roth,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/499/C1040582F.jpg,C1040582F,,Amblystegiaceae,,Cratoneuron commutatum var. falcatum,(Brid.) Mönk.,Gmelin,6563,,,s.d.,,,,,,,,,,,,,,,,,,,2025-09-12 14:35:38,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/647/C1041372F.jpg,C1041372F,,Amblystegiaceae,,Campylium stellatum,(Hedw.) C. E. O. Jensen,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Swamps,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/671/C1041396F.jpg,C1041396F,,Amblystegiaceae,,Campylium stellatum,(Hedw.) C. E. O. Jensen,E. Lanning,67,,1851-04-00,April 1851,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/681/C1059271F.jpg,C1059271F,,Amblystegiaceae,,Calliergonella cuspidata,(Hedw.) Loeske,T. C. Porter,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/683/C1059277F.jpg,C1059277F,,Amblystegiaceae,,Calliergonella cuspidata,(Hedw.) Loeske,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,In swampy grassland [in graminosis paludosis],,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/719/901/C1068196F.jpg,C1068196F,,Amblystegiaceae,,Hygrohypnum luridum,(Hedw.) Jenn.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Upon rocks in rivers,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/720/014/C1068301F.jpg,C1068301F,,Amblystegiaceae,,Hygrohypnum montanum,(Lindb.) Broth.,W. Oakes,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/720/241/C1068510F.jpg,C1068510F,,Amblystegiaceae,,Hygroamblystegium tenax,(Hedw.) Jenn.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On wet rocks and earth [ad saxa terramque in humidiusculis],,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/720/249/C1068516F.jpg,C1068516F,,Amblystegiaceae,,Hygroamblystegium tenax,(Hedw.) Jenn.,J. T. Rothrock,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/720/819/C1059802F.jpg,C1059802F,,Thuidiaceae,,Helodium paludosum,(Austin) Broth.,unknown,s.n.,,1850-06-10,1850-6-10,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/720/838/C1059821F.jpg,C1059821F,,Thuidiaceae,,Thuidium tamariscinum,(Hedw.) Schimp.,J. T. Rothrock,s.n.,,1850-09-00,September 1850,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/720/844/C1059827F.jpg,C1059827F,,Thuidiaceae,,Thuidium tamariscinum,(Hedw.) Schimp.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,"Trunks to the ground in the woods, common [ad truncos terram...",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
